2026-02-02 10:40:11.668 | ERROR    | __main__:<module>:82 - Failed to load WeasyPrint dependencies: cannot load library 'C:\Program Files\GTK3-Runtime Win64\bin\libgobject-2.0-0.dll': error 0xc1
2026-02-02 10:40:11.668 | ERROR    | __main__:<module>:84 - Please ensure GTK3 Runtime is installed and matches Python architecture (32/64 bit).
2026-02-02 10:41:32.228 | INFO     | __main__:<module>:828 - Processing z:\ALL\Hermes-Testdaten\14019_72774d16-3736-4a27-8f83-c4e513969572.eml -> z:\ALL\Hermes-Testdaten\14019_72774d16-3736-4a27-8f83-c4e513969572.pdf
2026-02-02 10:41:36.116 | INFO     | __main__:process_eml:667 - Successfully created PDF at z:\ALL\Hermes-Testdaten\14019_72774d16-3736-4a27-8f83-c4e513969572.pdf
2026-02-02 10:41:36.312 | INFO     | __main__:process_eml:716 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\14019_72774d16-3736-4a27-8f83-c4e513969572.xml
2026-02-02 10:43:00.865 | INFO     | __main__:<module>:828 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 10:43:02.499 | ERROR    | __main__:<module>:837 - Failed to process z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml: [Errno 22] Invalid argument: 'C:\\Temp\\tmp1gu698z_\\WG: P-PS informiert: Impattarife: VKB, SAP und vertragliche Vereinbarung'
2026-02-02 10:45:50.608 | INFO     | __main__:<module>:828 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 10:45:52.183 | ERROR    | __main__:<module>:837 - Failed to process z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml: [Errno 22] Invalid argument: 'C:\\Temp\\tmpta3l0eey\\WG: P-PS informiert: Impattarife: VKB, SAP und vertragliche Vereinbarung'
2026-02-02 10:47:44.228 | INFO     | __main__:<module>:828 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 10:49:51.684 | ERROR    | __main__:<module>:837 - Failed to process z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml: [Errno 22] Invalid argument: 'C:\\Temp\\tmp3qqsmvx1\\WG: P-PS informiert: Impattarife: VKB, SAP und vertragliche Vereinbarung'
2026-02-02 10:51:05.783 | INFO     | __main__:<module>:828 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 10:52:25.787 | ERROR    | __main__:<module>:837 - Failed to process z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml: [Errno 22] Invalid argument: 'C:\\Temp\\tmp1mk6ym5d\\WG: P-PS informiert: Impattarife: VKB, SAP und vertragliche Vereinbarung'
2026-02-02 10:52:49.816 | INFO     | __main__:<module>:832 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 10:54:11.267 | ERROR    | __main__:process_eml:549 - Failed to write attachment WG: P-PS informiert: Impattarife: VKB, SAP und vertragliche Vereinbarung: [Errno 22] Invalid argument: 'C:\\Temp\\tmpwkvtnsac\\WG: P-PS informiert: Impattarife: VKB, SAP und vertragliche Vereinbarung'
2026-02-02 10:54:13.978 | INFO     | __main__:process_eml:671 - Successfully created PDF at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 10:54:14.139 | INFO     | __main__:process_eml:720 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.xml
2026-02-02 12:30:10.457 | INFO     | __main__:<module>:866 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 12:30:58.915 | ERROR    | __main__:process_eml:583 - Failed to write attachment WG_P-PS_informiert_Impattarife_VKB_SAP_und_vertrag: a bytes-like object is required, not 'EmailMessage'
2026-02-02 12:32:11.525 | INFO     | __main__:process_eml:705 - Successfully created PDF at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 12:32:11.709 | INFO     | __main__:process_eml:754 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.xml
2026-02-02 12:52:31.521 | ERROR    | __main__:<module>:86 - Failed to load WeasyPrint dependencies: cannot load library 'C:\Program Files\GTK3-Runtime Win64\bin\libgobject-2.0-0.dll': error 0xc1
2026-02-02 12:52:31.522 | ERROR    | __main__:<module>:88 - Please ensure GTK3 Runtime is installed and matches Python architecture (32/64 bit).
2026-02-02 13:04:49.789 | INFO     | __main__:<module>:989 - Processing Z:\all\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> Z:\all\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:04:51.688 | ERROR    | __main__:process_eml:751 - Failed to write attachment WG_P-PS_informiert_Impattarife_VKB_SAP_und_vertrag: a bytes-like object is required, not 'EmailMessage'
2026-02-02 13:04:53.443 | INFO     | __main__:process_eml:828 - Successfully created PDF at Z:\all\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:04:53.620 | INFO     | __main__:process_eml:877 - Successfully created XML Analysis at Z:\all\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.xml
2026-02-02 13:06:35.228 | INFO     | __main__:<module>:989 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:07:28.099 | ERROR    | __main__:process_eml:751 - Failed to write attachment WG_P-PS_informiert_Impattarife_VKB_SAP_und_vertrag: a bytes-like object is required, not 'EmailMessage'
2026-02-02 13:07:29.958 | INFO     | __main__:process_eml:828 - Successfully created PDF at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:07:30.127 | INFO     | __main__:process_eml:877 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.xml
2026-02-02 13:08:17.327 | INFO     | __main__:<module>:989 - Processing z:\ALL\Hermes-Testdaten\TestMail_Convert_Compress_ZIP.eml -> z:\ALL\Hermes-Testdaten\TestMail_Convert_Compress_ZIP.pdf
2026-02-02 13:10:07.174 | INFO     | __main__:convert_attachment:377 - Converting attachment HahnS.MaklervertragFinkens.zip: MIME=application/zip, Ext=.zip
2026-02-02 13:10:07.175 | INFO     | __main__:convert_attachment:461 - Processing ZIP archive: HahnS.MaklervertragFinkens.zip
2026-02-02 13:10:07.185 | INFO     | __main__:convert_attachment:377 - Converting attachment Hahn,S.,Maklervertrag Finkens.,S. 1.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 13:10:07.754 | INFO     | __main__:convert_attachment:377 - Converting attachment Hahn,S.,Maklervertrag Finkens.,S. 2.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 13:10:07.761 | INFO     | __main__:convert_attachment:377 - Converting attachment Hahn,S.,Maklervertrag Finkens.,S. 3.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 13:10:07.768 | INFO     | __main__:convert_attachment:377 - Converting attachment Hahn,S.,Maklervertrag Finkens.,S. 4.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 13:10:14.988 | INFO     | __main__:process_eml:828 - Successfully created PDF at z:\ALL\Hermes-Testdaten\TestMail_Convert_Compress_ZIP.pdf
2026-02-02 13:10:15.163 | INFO     | __main__:process_eml:877 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\TestMail_Convert_Compress_ZIP.xml
2026-02-02 13:13:51.296 | INFO     | __main__:<module>:989 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:20:30.700 | ERROR    | __main__:process_eml:751 - Failed to write attachment WG_P-PS_informiert_Impattarife_VKB_SAP_und_vertrag: a bytes-like object is required, not 'EmailMessage'
2026-02-02 13:20:32.538 | INFO     | __main__:process_eml:828 - Successfully created PDF at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:20:32.741 | INFO     | __main__:process_eml:877 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.xml
2026-02-02 13:21:08.700 | INFO     | __main__:<module>:993 - Processing z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.eml -> z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:23:01.539 | INFO     | __main__:convert_attachment:377 - Converting attachment WG_P-PS_informiert_Impattarife_VKB_SAP_und_vertrag: MIME=None, Ext=
2026-02-02 13:23:32.155 | WARNING  | __main__:process_eml:812 - Skipping attachment WG_P-PS_informiert_Impattarife_VKB_SAP_und_vertrag: Unsupported format or conversion failed.
2026-02-02 13:23:39.787 | INFO     | __main__:process_eml:832 - Successfully created PDF at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.pdf
2026-02-02 13:23:39.965 | INFO     | __main__:process_eml:881 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\15012_830d2e50-058a-45ff-8833-2571e1b9a7f6.xml
2026-02-02 13:25:27.878 | INFO     | __main__:<module>:993 - Processing z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.eml -> z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.pdf
2026-02-02 13:25:42.188 | INFO     | __main__:convert_attachment:377 - Converting attachment Antwort_auf_Umstellungsangebot.MSG: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 13:25:48.407 | ERROR    | __main__:convert_attachment:509 - Error converting Antwort_auf_Umstellungsangebot.MSG: LibreOffice conversion failed to produce a PDF output file.
2026-02-02 13:25:48.408 | WARNING  | __main__:process_eml:812 - Skipping attachment Antwort_auf_Umstellungsangebot.MSG: Unsupported format or conversion failed.
2026-02-02 13:25:49.370 | INFO     | __main__:process_eml:832 - Successfully created PDF at z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.pdf
2026-02-02 13:25:49.536 | INFO     | __main__:process_eml:881 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.xml
2026-02-02 13:27:42.949 | INFO     | __main__:<module>:993 - Processing z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.eml -> z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.pdf
2026-02-02 13:28:58.272 | INFO     | __main__:convert_attachment:377 - Converting attachment Antwort_auf_Umstellungsangebot.MSG: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 13:30:32.342 | ERROR    | __main__:convert_attachment:509 - Error converting Antwort_auf_Umstellungsangebot.MSG: LibreOffice conversion failed to produce a PDF output file.
2026-02-02 13:30:32.343 | WARNING  | __main__:process_eml:812 - Skipping attachment Antwort_auf_Umstellungsangebot.MSG: Unsupported format or conversion failed.
2026-02-02 13:30:33.465 | INFO     | __main__:process_eml:832 - Successfully created PDF at z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.pdf
2026-02-02 13:30:33.603 | INFO     | __main__:process_eml:881 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.xml
2026-02-02 13:45:48.680 | INFO     | __main__:<module>:993 - Processing z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.eml -> z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.pdf
2026-02-02 13:45:59.237 | INFO     | __main__:convert_attachment:377 - Converting attachment Antwort_auf_Umstellungsangebot.MSG: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 13:46:35.880 | INFO     | __main__:convert_attachment:443 - Converting MSG to EML then processing: Antwort_auf_Umstellungsangebot.MSG
2026-02-02 13:46:46.811 | ERROR    | __main__:convert_attachment:456 - Failed to convert MSG Antwort_auf_Umstellungsangebot.MSG: 'Message' object has no attribute 'save_eml'
2026-02-02 13:48:28.401 | WARNING  | __main__:process_eml:812 - Skipping attachment Antwort_auf_Umstellungsangebot.MSG: Unsupported format or conversion failed.
2026-02-02 13:48:28.829 | INFO     | __main__:process_eml:832 - Successfully created PDF at z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.pdf
2026-02-02 13:48:28.955 | INFO     | __main__:process_eml:881 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.xml
2026-02-02 13:48:28.957 | ERROR    | __main__:<module>:1002 - Failed to process z:\ALL\Hermes-Testdaten\TestMail_Convert_Outlook_MSG.eml: [WinError 32] Der Prozess kann nicht auf die Datei zugreifen, da sie von einem anderen Prozess verwendet wird: 'C:\\Temp\\tmpy8_lkrb6\\Antwort_auf_Umstellungsangebot.MSG'
2026-02-02 14:18:20.409 | INFO     | __main__:<module>:993 - Processing z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.eml -> z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:18:34.533 | INFO     | __main__:convert_attachment:377 - Converting attachment Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:18:34.542 | INFO     | __main__:process_eml:792 - Extracting XML data for: Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf
2026-02-02 14:18:34.570 | INFO     | __main__:convert_attachment:377 - Converting attachment Beratungsprotokoll_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:18:34.573 | INFO     | __main__:process_eml:792 - Extracting XML data for: Beratungsprotokoll_Bernd_Engelhardt.pdf
2026-02-02 14:18:34.662 | INFO     | __main__:convert_attachment:377 - Converting attachment Antragsunterlagen_Hanse_Merkur.msg: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 14:18:43.120 | INFO     | __main__:convert_attachment:443 - Converting MSG to EML then processing: Antragsunterlagen_Hanse_Merkur.msg
2026-02-02 14:20:08.015 | ERROR    | __main__:convert_attachment:456 - Failed to convert MSG Antragsunterlagen_Hanse_Merkur.msg: 'Message' object has no attribute 'save_eml'
2026-02-02 14:20:17.957 | WARNING  | __main__:process_eml:812 - Skipping attachment Antragsunterlagen_Hanse_Merkur.msg: Unsupported format or conversion failed.
2026-02-02 14:20:20.450 | INFO     | __main__:process_eml:832 - Successfully created PDF at z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:20:20.624 | INFO     | __main__:process_eml:881 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.xml
2026-02-02 14:24:39.799 | INFO     | __main__:<module>:1087 - Processing z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.eml -> z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:24:41.641 | INFO     | __main__:convert_attachment:472 - Converting attachment Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:24:41.655 | INFO     | __main__:process_eml:886 - Extracting XML data for: Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf
2026-02-02 14:24:41.677 | INFO     | __main__:convert_attachment:472 - Converting attachment Beratungsprotokoll_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:24:41.678 | INFO     | __main__:process_eml:886 - Extracting XML data for: Beratungsprotokoll_Bernd_Engelhardt.pdf
2026-02-02 14:24:41.733 | INFO     | __main__:convert_attachment:472 - Converting attachment Antragsunterlagen_Hanse_Merkur.msg: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 14:24:41.733 | INFO     | __main__:convert_attachment:538 - Converting MSG to EML then processing: Antragsunterlagen_Hanse_Merkur.msg
2026-02-02 14:24:48.087 | INFO     | __main__:<module>:1087 - Processing z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.eml -> z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:24:53.937 | INFO     | __main__:convert_attachment:472 - Converting attachment Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:24:53.950 | INFO     | __main__:process_eml:886 - Extracting XML data for: Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf
2026-02-02 14:24:53.969 | INFO     | __main__:convert_attachment:472 - Converting attachment Beratungsprotokoll_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:24:53.971 | INFO     | __main__:process_eml:886 - Extracting XML data for: Beratungsprotokoll_Bernd_Engelhardt.pdf
2026-02-02 14:24:54.021 | INFO     | __main__:convert_attachment:472 - Converting attachment Antragsunterlagen_Hanse_Merkur.msg: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 14:24:54.021 | INFO     | __main__:convert_attachment:538 - Converting MSG to EML then processing: Antragsunterlagen_Hanse_Merkur.msg
2026-02-02 14:24:54.527 | ERROR    | __main__:save_msg_as_eml:443 - Failed manual MSG->EML conversion: set_bytes_content() missing 1 required positional argument: 'maintype'
2026-02-02 14:25:26.488 | WARNING  | __main__:process_eml:906 - Skipping attachment Antragsunterlagen_Hanse_Merkur.msg: Unsupported format or conversion failed.
2026-02-02 14:25:34.821 | INFO     | __main__:<module>:1087 - Processing z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.eml -> z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:25:36.682 | INFO     | __main__:convert_attachment:472 - Converting attachment Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:25:36.692 | INFO     | __main__:process_eml:886 - Extracting XML data for: Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf
2026-02-02 14:25:36.717 | INFO     | __main__:convert_attachment:472 - Converting attachment Beratungsprotokoll_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:25:36.719 | INFO     | __main__:process_eml:886 - Extracting XML data for: Beratungsprotokoll_Bernd_Engelhardt.pdf
2026-02-02 14:25:36.776 | INFO     | __main__:convert_attachment:472 - Converting attachment Antragsunterlagen_Hanse_Merkur.msg: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 14:25:36.776 | INFO     | __main__:convert_attachment:538 - Converting MSG to EML then processing: Antragsunterlagen_Hanse_Merkur.msg
2026-02-02 14:25:37.277 | ERROR    | __main__:save_msg_as_eml:443 - Failed manual MSG->EML conversion: set_bytes_content() missing 1 required positional argument: 'maintype'
2026-02-02 14:25:54.832 | WARNING  | __main__:process_eml:906 - Skipping attachment Antragsunterlagen_Hanse_Merkur.msg: Unsupported format or conversion failed.
2026-02-02 14:25:57.125 | INFO     | __main__:process_eml:926 - Successfully created PDF at z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:25:57.292 | INFO     | __main__:process_eml:975 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.xml
2026-02-02 14:25:57.294 | ERROR    | __main__:<module>:1096 - Failed to process z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.eml: [WinError 32] Der Prozess kann nicht auf die Datei zugreifen, da sie von einem anderen Prozess verwendet wird: 'C:\\Temp\\tmp2okpxj5m\\Antragsunterlagen_Hanse_Merkur.msg'
2026-02-02 14:26:07.619 | INFO     | __main__:<module>:1087 - Processing z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.eml -> z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:26:09.537 | INFO     | __main__:convert_attachment:472 - Converting attachment Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:26:09.541 | INFO     | __main__:process_eml:886 - Extracting XML data for: Hanse_Merkur_Antrag_Bernd_Engelhardt.pdf
2026-02-02 14:26:09.561 | INFO     | __main__:convert_attachment:472 - Converting attachment Beratungsprotokoll_Bernd_Engelhardt.pdf: MIME=application/pdf, Ext=.pdf
2026-02-02 14:26:09.562 | INFO     | __main__:process_eml:886 - Extracting XML data for: Beratungsprotokoll_Bernd_Engelhardt.pdf
2026-02-02 14:26:09.624 | INFO     | __main__:convert_attachment:472 - Converting attachment Antragsunterlagen_Hanse_Merkur.msg: MIME=application/vnd.ms-excel, Ext=.msg
2026-02-02 14:26:09.625 | INFO     | __main__:convert_attachment:538 - Converting MSG to EML then processing: Antragsunterlagen_Hanse_Merkur.msg
2026-02-02 14:27:06.860 | ERROR    | __main__:save_msg_as_eml:443 - Failed manual MSG->EML conversion: set_bytes_content() missing 1 required positional argument: 'maintype'
2026-02-02 14:27:06.862 | WARNING  | __main__:process_eml:906 - Skipping attachment Antragsunterlagen_Hanse_Merkur.msg: Unsupported format or conversion failed.
2026-02-02 14:27:09.164 | INFO     | __main__:process_eml:926 - Successfully created PDF at z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.pdf
2026-02-02 14:27:09.337 | INFO     | __main__:process_eml:975 - Successfully created XML Analysis at z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.xml
2026-02-02 14:27:09.339 | ERROR    | __main__:<module>:1096 - Failed to process z:\ALL\Hermes-Testdaten\Testmail_convert_msg_pdf.eml: [WinError 32] Der Prozess kann nicht auf die Datei zugreifen, da sie von einem anderen Prozess verwendet wird: 'C:\\Temp\\tmpynewxb1_\\Antragsunterlagen_Hanse_Merkur.msg'
